135;165;125;230;land;false;unknown;0
136;185;214;115;land;false;unknown;0
137;249;1;252;land;false;unknown;0
138;37;235;249;land;false;unknown;0
139;172;219;123;land;false;unknown;0
140;147;254;248;land;false;unknown;0
141;132;196;182;land;false;unknown;0
142;164;106;253;land;false;unknown;0
143;51;225;236;land;false;unknown;0
144;200;190;142;land;false;unknown;0
145;236;240;91;land;false;unknown;0
146;161;223;182;land;false;unknown;0
147;236;112;238;land;false;unknown;0
148;217;226;214;land;false;unknown;0
149;150;149;204;land;false;unknown;0
150;235;224;208;land;false;unknown;0
151;142;167;201;land;false;unknown;0
152;225;178;103;land;false;unknown;0
153;237;171;107;land;false;unknown;0
154;254;145;151;land;false;unknown;0
155;229;211;204;land;false;unknown;0
156;154;214;198;land;false;unknown;0
157;235;243;44;land;false;unknown;0
158;181;251;136;land;false;unknown;0
159;147;113;250;land;false;unknown;0
160;226;112;203;land;false;unknown;0
161;248;234;232;land;false;unknown;0
162;201;190;177;land;false;unknown;0
163;178;242;98;land;false;unknown;0
164;183;232;181;land;false;unknown;0
165;64;254;244;land;false;unknown;0
166;196;198;241;land;false;unknown;0
167;173;195;143;land;false;unknown;0
168;151;232;162;land;false;unknown;0
169;198;198;225;land;false;unknown;0
170;188;173;161;land;false;unknown;0
171;243;241;17;land;false;unknown;0
172;214;237;128;land;false;unknown;0
173;206;144;185;land;false;unknown;0
174;248;188;131;land;false;unknown;0
175;248;208;146;land;false;unknown;0
176;253;213;115;land;false;unknown;0
177;254;197;196;land;false;unknown;0
178;158;190;216;land;false;unknown;0
179;239;222;230;land;false;unknown;0
180;224;210;251;land;false;unknown;0
181;191;231;122;land;false;unknown;0
182;123;175;243;land;false;unknown;0
183;232;154;133;land;false;unknown;0
184;169;150;217;land;false;unknown;0
185;241;68;200;land;false;unknown;0
186;15;232;254;land;false;unknown;0
187;176;233;233;land;false;unknown;0
188;249;173;130;land;false;unknown;0
189;245;85;189;land;false;unknown;0
190;227;188;164;land;false;unknown;0
191;233;82;207;land;false;unknown;0
192;233;244;158;land;false;unknown;0
193;242;169;242;land;false;unknown;0
194;145;228;244;land;false;unknown;0
195;218;235;68;land;false;unknown;0
196;249;173;199;land;false;unknown;0
197;252;93;237;land;false;unknown;0
198;193;204;114;land;false;unknown;0
199;188;148;169;land;false;unknown;0
200;200;240;185;land;false;unknown;0
201;228;146;219;land;false;unknown;0
202;226;175;254;land;false;unknown;0
203;175;191;143;land;false;unknown;0
204;111;191;209;land;false;unknown;0
205;82;233;216;land;false;unknown;0
206;204;238;189;land;false;unknown;0
207;240;242;25;land;false;unknown;0
208;221;177;251;land;false;unknown;0
209;206;195;208;land;false;unknown;0
210;251;78;201;land;false;unknown;0
211;240;235;210;land;false;unknown;0
212;189;72;254;land;false;unknown;0
213;247;240;62;land;false;unknown;0
214;221;55;227;land;false;unknown;0
215;252;169;84;land;false;unknown;0
216;138;248;190;land;false;unknown;0
217;102;251;250;land;false;unknown;0
218;245;193;243;land;false;unknown;0
219;124;175;202;land;false;unknown;0
220;127;173;235;land;false;unknown;0
221;26;247;230;land;false;unknown;0
222;215;76;236;land;false;unknown;0
223;201;181;208;land;false;unknown;0
224;231;160;192;land;false;unknown;0
225;77;204;248;land;false;unknown;0
226;232;165;205;land;false;unknown;0
227;244;237;33;land;false;unknown;0
228;207;133;229;land;false;unknown;0
229;203;147;186;land;false;unknown;0
230;165;179;188;land;false;unknown;0
231;194;227;118;land;false;unknown;0
232;251;132;213;land;false;unknown;0
233;247;197;224;land;false;unknown;0
234;231;173;177;land;false;unknown;0
235;158;238;113;land;false;unknown;0
236;250;116;216;land;false;unknown;0
237;200;249;141;land;false;unknown;0
238;193;202;235;land;false;unknown;0
239;239;209;138;land;false;unknown;0
240;4;29;37;land;false;unknown;0
241;222;200;99;land;false;unknown;0
242;119;151;243;land;false;unknown;0
243;149;224;252;land;false;unknown;0
244;254;189;70;land;false;unknown;0
245;66;0;31;land;false;unknown;0
246;246;67;195;land;false;unknown;0
247;249;205;154;land;false;unknown;0
248;151;253;179;land;false;unknown;0
249;241;224;248;land;false;unknown;0
250;233;234;127;land;false;unknown;0
251;234;133;135;land;false;unknown;0
252;121;224;216;land;false;unknown;0
253;229;215;155;land;false;unknown;0
254;149;245;216;land;false;unknown;0
255;16;75;1;land;false;unknown;0
256;223;215;114;land;false;unknown;0
257;225;155;231;land;false;unknown;0
258;74;244;231;land;false;unknown;0
259;180;127;207;land;false;unknown;0
260;135;222;221;land;false;unknown;0
261;179;183;214;land;false;unknown;0
262;188;246;189;land;false;unknown;0
263;119;248;135;land;false;unknown;0
264;181;118;249;land;false;unknown;0
265;50;2;9;land;false;unknown;0
266;48;41;9;land;false;unknown;0
267;239;193;137;land;false;unknown;0
268;165;178;193;land;false;unknown;0
269;157;163;233;land;false;unknown;0
270;180;83;239;land;false;unknown;0
271;171;121;226;land;false;unknown;0
272;187;208;242;land;false;unknown;0
273;237;200;82;land;false;unknown;0
274;228;194;143;land;false;unknown;0
275;177;159;246;land;false;unknown;0
276;250;171;112;land;false;unknown;0
277;61;245;227;land;false;unknown;0
278;202;205;186;land;false;unknown;0
279;149;253;204;land;false;unknown;0
280;158;236;161;land;false;unknown;0
281;222;81;214;land;false;unknown;0
282;235;111;204;land;false;unknown;0
283;226;140;240;land;false;unknown;0
284;202;173;246;land;false;unknown;0
285;245;156;136;land;false;unknown;0
286;244;173;92;land;false;unknown;0
287;180;220;146;land;false;unknown;0
288;205;245;175;land;false;unknown;0
289;254;176;212;land;false;unknown;0
290;63;245;245;land;false;unknown;0
291;139;174;242;land;false;unknown;0
292;160;168;219;land;false;unknown;0
293;99;212;247;land;false;unknown;0
294;215;96;194;land;false;unknown;0
295;235;168;223;land;false;unknown;0
296;122;216;241;land;false;unknown;0
297;57;216;231;land;false;unknown;0
298;117;232;248;land;false;unknown;0
299;205;180;164;land;false;unknown;0
300;206;132;179;land;false;unknown;0
301;234;174;180;land;false;unknown;0
302;167;239;208;land;false;unknown;0
303;193;64;252;land;false;unknown;0
304;162;190;174;land;false;unknown;0
305;176;226;246;land;false;unknown;0
306;217;193;98;land;false;unknown;0
307;216;239;89;land;false;unknown;0
308;217;82;252;land;false;unknown;0
309;226;243;188;land;false;unknown;0
310;188;216;97;land;false;unknown;0
311;162;198;217;land;false;unknown;0
312;133;203;166;land;false;unknown;0
313;238;142;198;land;false;unknown;0
314;69;246;204;land;false;unknown;0
315;10;11;22;land;false;unknown;0
316;117;247;160;land;false;unknown;0
317;229;54;236;land;false;unknown;0
318;227;184;150;land;false;unknown;0
319;250;191;117;land;false;unknown;0
320;185;253;189;land;false;unknown;0
321;107;225;194;land;false;unknown;0
322;237;42;223;land;false;unknown;0
323;131;211;226;land;false;unknown;0
324;251;226;227;land;false;unknown;0
325;241;90;203;land;false;unknown;0
326;245;192;122;land;false;unknown;0
327;124;164;240;land;false;unknown;0
328;227;85;210;land;false;unknown;0
329;238;85;232;land;false;unknown;0
330;176;206;189;land;false;unknown;0
331;216;233;73;land;false;unknown;0
332;247;237;56;land;false;unknown;0
333;73;195;247;land;false;unknown;0
334;101;212;254;land;false;unknown;0
335;226;200;177;land;false;unknown;0
336;147;241;151;land;false;unknown;0
337;216;206;81;land;false;unknown;0
338;214;209;154;land;false;unknown;0
339;234;81;244;land;false;unknown;0
340;20;0;12;land;false;unknown;0
341;233;212;152;land;false;unknown;0
342;250;137;165;land;false;unknown;0
343;147;162;248;land;false;unknown;0
344;252;239;124;land;false;unknown;0
345;153;209;216;land;false;unknown;0
346;125;210;228;land;false;unknown;0
347;120;160;221;land;false;unknown;0
348;238;221;231;land;false;unknown;0
349;215;107;230;land;false;unknown;0
350;171;194;174;land;false;unknown;0
351;250;84;203;land;false;unknown;0
352;205;241;69;land;false;unknown;0
353;58;206;249;land;false;unknown;0
354;243;241;240;land;false;unknown;0
355;235;96;175;land;false;unknown;0
356;204;134;241;land;false;unknown;0
357;207;196;139;land;false;unknown;0
358;79;225;239;land;false;unknown;0
359;253;187;168;land;false;unknown;0
360;181;190;246;land;false;unknown;0
361;139;147;225;land;false;unknown;0
362;173;168;208;land;false;unknown;0
363;247;60;248;land;false;unknown;0
364;189;222;191;land;false;unknown;0
365;162;175;202;land;false;unknown;0
366;82;253;239;land;false;unknown;0
367;165;235;205;land;false;unknown;0
368;130;221;212;land;false;unknown;0
369;241;124;194;land;false;unknown;0
370;236;235;76;land;false;unknown;0
371;144;199;220;land;false;unknown;0
372;179;222;166;land;false;unknown;0
373;235;250;196;land;false;unknown;0
374;210;132;250;land;false;unknown;0
375;242;35;239;land;false;unknown;0
376;18;4;42;land;false;unknown;0
377;2;19;39;land;false;unknown;0
378;229;118;198;land;false;unknown;0
379;161;243;178;land;false;unknown;0
380;236;152;206;land;false;unknown;0
381;152;211;148;land;false;unknown;0
382;176;208;230;land;false;unknown;0
383;205;222;151;land;false;unknown;0
384;224;238;73;land;false;unknown;0
385;60;253;217;land;false;unknown;0
386;17;23;54;land;false;unknown;0
387;232;202;77;land;false;unknown;0
388;216;140;247;land;false;unknown;0
389;135;163;220;land;false;unknown;0
390;237;79;210;land;false;unknown;0
391;218;171;199;land;false;unknown;0
392;115;231;236;land;false;unknown;0
393;215;173;135;land;false;unknown;0
394;76;223;237;land;false;unknown;0
395;252;77;234;land;false;unknown;0
396;206;189;193;land;false;unknown;0
397;248;175;218;land;false;unknown;0
398;245;177;211;land;false;unknown;0
399;132;251;184;land;false;unknown;0
400;237;179;201;land;false;unknown;0
401;209;243;160;land;false;unknown;0
402;104;248;176;land;false;unknown;0
403;242;182;106;land;false;unknown;0
404;215;199;226;land;false;unknown;0
405;146;145;254;land;false;unknown;0
406;240;225;167;land;false;unknown;0
407;252;128;124;land;false;unknown;0
408;253;244;93;land;false;unknown;0
409;203;198;122;land;false;unknown;0
410;11;2;83;land;false;unknown;0
411;104;237;244;land;false;unknown;0
412;250;167;94;land;false;unknown;0
413;159;243;107;land;false;unknown;0
414;226;81;196;land;false;unknown;0
415;251;99;236;land;false;unknown;0
416;186;222;243;land;false;unknown;0
417;218;235;237;land;false;unknown;0
418;254;138;112;land;false;unknown;0
419;126;231;176;land;false;unknown;0
420;94;242;218;land;false;unknown;0
421;242;54;240;land;false;unknown;0
422;188;100;246;land;false;unknown;0
423;181;127;207;land;false;unknown;0
424;158;233;228;land;false;unknown;0
425;230;128;225;land;false;unknown;0
426;219;195;215;land;false;unknown;0
427;231;104;172;land;false;unknown;0
428;143;152;230;land;false;unknown;0
429;250;28;252;land;false;unknown;0
430;95;231;251;land;false;unknown;0
431;160;229;181;land;false;unknown;0
432;196;176;135;land;false;unknown;0
433;247;149;137;land;false;unknown;0
434;94;246;238;land;false;unknown;0
435;247;203;69;land;false;unknown;0
436;80;238;187;land;false;unknown;0
437;180;238;140;land;false;unknown;0
438;200;164;162;land;false;unknown;0
439;242;199;197;land;false;unknown;0
440;32;4;52;land;false;unknown;0
441;115;227;163;land;false;unknown;0
442;198;96;243;land;false;unknown;0
443;238;49;235;land;false;unknown;0
444;150;208;236;land;false;unknown;0
445;222;219;224;land;false;unknown;0
446;183;244;107;land;false;unknown;0
447;194;241;166;land;false;unknown;0
448;242;237;156;land;false;unknown;0
449;247;119;185;land;false;unknown;0
450;216;240;196;land;false;unknown;0
451;112;230;170;land;false;unknown;0
452;158;165;242;land;false;unknown;0
453;241;216;245;land;false;unknown;0
454;181;224;246;land;false;unknown;0
455;250;182;241;land;false;unknown;0
456;238;174;182;land;false;unknown;0
457;224;225;110;land;false;unknown;0
458;219;186;188;land;false;unknown;0
459;88;197;220;land;false;unknown;0
460;243;178;94;land;false;unknown;0
461;232;216;67;land;false;unknown;0
462;219;200;99;land;false;unknown;0
463;251;188;192;land;false;unknown;0
464;147;188;217;land;false;unknown;0
465;199;249;139;land;false;unknown;0
466;217;126;194;land;false;unknown;0
467;99;194;212;land;false;unknown;0
468;211;194;185;land;false;unknown;0
469;193;252;115;land;false;unknown;0
470;180;143;196;land;false;unknown;0
471;200;174;200;land;false;unknown;0
472;158;154;195;land;false;unknown;0
473;242;171;212;land;false;unknown;0
474;222;214;119;land;false;unknown;0
475;117;193;213;land;false;unknown;0
476;247;180;157;land;false;unknown;0
477;224;241;247;land;false;unknown;0
478;158;232;251;land;false;unknown;0
479;215;108;227;land;false;unknown;0
480;182;242;94;land;false;unknown;0
481;184;204;211;land;false;unknown;0
482;31;231;249;land;false;unknown;0
483;240;217;191;land;false;unknown;0
484;166;167;172;land;false;unknown;0
485;143;203;246;land;false;unknown;0
486;210;224;140;land;false;unknown;0
487;208;83;239;land;false;unknown;0
488;159;249;105;land;false;unknown;0
489;232;252;131;land;false;unknown;0
490;243;95;211;land;false;unknown;0
491;211;178;211;land;false;unknown;0
492;207;226;110;land;false;unknown;0
493;178;157;170;land;false;unknown;0
494;147;128;228;land;false;unknown;0
495;222;236;104;land;false;unknown;0
496;76;250;251;land;false;unknown;0
497;233;221;82;land;false;unknown;0
498;252;183;185;land;false;unknown;0
499;239;216;133;land;false;unknown;0
500;206;188;205;land;false;unknown;0
501;167;189;183;land;false;unknown;0
502;178;229;249;land;false;unknown;0
503;44;9;38;land;false;unknown;0
504;142;251;192;land;false;unknown;0
505;227;121;247;land;false;unknown;0
506;182;167;250;land;false;unknown;0
507;219;186;253;land;false;unknown;0
508;244;73;231;land;false;unknown;0
509;243;97;193;land;false;unknown;0
510;228;148;187;land;false;unknown;0
511;182;217;110;land;false;unknown;0
512;233;218;156;land;false;unknown;0
513;205;138;249;land;false;unknown;0
514;196;163;182;land;false;unknown;0
515;18;10;17;land;false;unknown;0
516;185;167;177;land;false;unknown;0
517;128;179;199;land;false;unknown;0
518;176;151;254;land;false;unknown;0
519;224;199;177;land;false;unknown;0
520;156;150;242;land;false;unknown;0
521;250;150;214;land;false;unknown;0
522;173;231;230;land;false;unknown;0
523;147;151;207;land;false;unknown;0
524;141;251;174;land;false;unknown;0
525;230;234;40;land;false;unknown;0
526;251;132;132;land;false;unknown;0
527;152;158;218;land;false;unknown;0
528;246;249;161;land;false;unknown;0
529;239;121;204;land;false;unknown;0
530;246;65;204;land;false;unknown;0
531;207;125;219;land;false;unknown;0
532;159;216;252;land;false;unknown;0
533;131;184;243;land;false;unknown;0
534;253;166;157;land;false;unknown;0
535;220;61;248;land;false;unknown;0
536;211;220;127;land;false;unknown;0
537;190;89;224;land;false;unknown;0
538;218;202;163;land;false;unknown;0
539;55;243;235;land;false;unknown;0
540;202;250;56;land;false;unknown;0
541;109;214;237;land;false;unknown;0
542;35;1;38;land;false;unknown;0
543;9;40;31;land;false;unknown;0
544;170;232;152;land;false;unknown;0
545;249;62;238;land;false;unknown;0
546;142;180;248;land;false;unknown;0
547;111;187;204;land;false;unknown;0
548;254;198;197;land;false;unknown;0
549;240;234;96;land;false;unknown;0
550;151;210;194;land;false;unknown;0
551;188;120;232;land;false;unknown;0
552;185;218;183;land;false;unknown;0
553;44;230;250;land;false;unknown;0
554;197;90;244;land;false;unknown;0
555;211;235;165;land;false;unknown;0
556;213;85;209;land;false;unknown;0
557;167;113;222;land;false;unknown;0
558;164;156;192;land;false;unknown;0
559;123;223;173;land;false;unknown;0
560;235;209;94;land;false;unknown;0
561;217;210;92;land;false;unknown;0
562;230;169;247;land;false;unknown;0
563;200;242;205;land;false;unknown;0
564;237;212;104;land;false;unknown;0
565;240;225;83;land;false;unknown;0
566;171;179;186;land;false;unknown;0
567;241;168;204;land;false;unknown;0
568;240;21;240;land;false;unknown;0
569;140;194;195;land;false;unknown;0
570;49;21;9;land;false;unknown;0
571;177;190;196;land;false;unknown;0
572;190;212;138;land;false;unknown;0
573;111;228;226;land;false;unknown;0
574;249;136;157;land;false;unknown;0
575;196;227;132;land;false;unknown;0
576;250;206;102;land;false;unknown;0
577;242;129;250;land;false;unknown;0
578;228;101;185;land;false;unknown;0
579;196;219;219;land;false;unknown;0
580;221;101;221;land;false;unknown;0
581;124;231;229;land;false;unknown;0
582;31;22;18;land;false;unknown;0
583;3;29;64;land;false;unknown;0
584;232;227;237;land;false;unknown;0
585;245;223;154;land;false;unknown;0
586;239;221;134;land;false;unknown;0
587;206;178;238;land;false;unknown;0
588;96;211;220;land;false;unknown;0
589;87;241;228;land;false;unknown;0
590;125;238;223;land;false;unknown;0
591;231;190;194;land;false;unknown;0
592;104;214;228;land;false;unknown;0
593;121;169;254;land;false;unknown;0
594;189;177;244;land;false;unknown;0
595;217;91;209;land;false;unknown;0
596;206;253;252;land;false;unknown;0
597;217;135;247;land;false;unknown;0
598;174;151;229;land;false;unknown;0
599;242;98;177;land;false;unknown;0
600;219;214;79;land;false;unknown;0
601;214;161;135;land;false;unknown;0
602;181;222;170;land;false;unknown;0
603;201;221;99;land;false;unknown;0
604;165;187;230;land;false;unknown;0
605;230;187;231;land;false;unknown;0
606;230;158;113;land;false;unknown;0
607;202;64;238;land;false;unknown;0
608;20;51;21;land;false;unknown;0
609;17;17;17;land;false;unknown;0
610;145;226;238;land;false;unknown;0
611;217;112;216;land;false;unknown;0
612;184;171;153;land;false;unknown;0
613;160;202;251;land;false;unknown;0
614;170;189;176;land;false;unknown;0
615;154;110;253;land;false;unknown;0
616;221;113;219;land;false;unknown;0
617;229;162;116;land;false;unknown;0
618;241;156;186;land;false;unknown;0
619;190;162;251;land;false;unknown;0
620;231;203;195;land;false;unknown;0
621;162;250;155;land;false;unknown;0
622;225;244;174;land;false;unknown;0
623;236;149;232;land;false;unknown;0
624;192;177;218;land;false;unknown;0
625;157;214;178;land;false;unknown;0
626;2;19;76;land;false;unknown;0
627;218;203;108;land;false;unknown;0
628;211;130;178;land;false;unknown;0
629;227;110;221;land;false;unknown;0
630;17;46;27;land;false;unknown;0
631;216;163;139;land;false;unknown;0
632;191;167;234;land;false;unknown;0
633;147;175;200;land;false;unknown;0
634;152;203;240;land;false;unknown;0
635;197;144;254;land;false;unknown;0
636;248;190;217;land;false;unknown;0
637;42;223;252;land;false;unknown;0
638;153;165;230;land;false;unknown;0
639;182;98;244;land;false;unknown;0
640;112;199;223;land;false;unknown;0
641;162;222;176;land;false;unknown;0
642;229;228;219;land;false;unknown;0
643;226;199;112;land;false;unknown;0
644;142;226;162;land;false;unknown;0
645;243;170;142;land;false;unknown;0
646;223;225;228;land;false;unknown;0
647;234;157;213;land;false;unknown;0
648;154;158;209;land;false;unknown;0
649;218;141;210;land;false;unknown;0
650;211;247;242;land;false;unknown;0
651;211;141;190;land;false;unknown;0
652;119;253;164;land;false;unknown;0
653;204;190;156;land;false;unknown;0
654;17;20;4;land;false;unknown;0
655;254;139;248;land;false;unknown;0
656;230;132;156;land;false;unknown;0
657;254;113;198;land;false;unknown;0
658;254;125;165;land;false;unknown;0
659;241;185;88;land;false;unknown;0
660;211;205;108;land;false;unknown;0
661;245;171;88;land;false;unknown;0
662;220;239;73;land;false;unknown;0
663;150;199;185;land;false;unknown;0
664;217;89;220;land;false;unknown;0
665;72;231;205;land;false;unknown;0
666;204;126;250;land;false;unknown;0
667;223;235;203;land;false;unknown;0
668;8;9;64;land;false;unknown;0
669;247;240;125;land;false;unknown;0
670;199;217;206;land;false;unknown;0
671;205;240;98;land;false;unknown;0
672;191;93;228;land;false;unknown;0
673;28;41;30;land;false;unknown;0
674;237;145;210;land;false;unknown;0
675;197;230;182;land;false;unknown;0
676;239;88;223;land;false;unknown;0
677;196;185;199;land;false;unknown;0
678;116;242;204;land;false;unknown;0
679;50;209;248;land;false;unknown;0
680;249;150;185;land;false;unknown;0
681;62;243;222;land;false;unknown;0
682;146;153;227;land;false;unknown;0
683;164;112;239;land;false;unknown;0
684;176;121;221;land;false;unknown;0
685;162;128;225;land;false;unknown;0
686;252;232;181;land;false;unknown;0
687;246;127;133;land;false;unknown;0
688;249;216;107;land;false;unknown;0
689;111;253;151;land;false;unknown;0
690;243;154;107;land;false;unknown;0
691;203;227;148;land;false;unknown;0
692;148;157;227;land;false;unknown;0
693;7;2;30;land;false;unknown;0
694;25;43;11;land;false;unknown;0
695;132;242;213;land;false;unknown;0
696;223;242;76;land;false;unknown;0
697;152;187;212;land;false;unknown;0
698;166;252;158;land;false;unknown;0
699;184;115;228;land;false;unknown;0
700;162;154;210;land;false;unknown;0
701;184;124;221;land;false;unknown;0
702;19;26;6;land;false;unknown;0
703;206;195;118;land;false;unknown;0
704;234;77;250;land;false;unknown;0
705;53;252;226;land;false;unknown;0
706;244;36;242;land;false;unknown;0
707;134;251;137;land;false;unknown;0
708;144;174;204;land;false;unknown;0
709;239;210;242;land;false;unknown;0
710;246;228;182;land;false;unknown;0
711;191;94;224;land;false;unknown;0
712;82;224;228;land;false;unknown;0
713;0;52;47;land;false;unknown;0
714;220;160;223;land;false;unknown;0
715;226;154;145;land;false;unknown;0
716;217;63;244;land;false;unknown;0
717;154;216;251;land;false;unknown;0
718;133;239;222;land;false;unknown;0
719;220;184;226;land;false;unknown;0
720;217;204;92;land;false;unknown;0
721;195;249;231;land;false;unknown;0
722;57;237;240;land;false;unknown;0
723;210;199;212;land;false;unknown;0
724;192;248;140;land;false;unknown;0
725;240;194;139;land;false;unknown;0
726;230;182;166;land;false;unknown;0
727;205;187;146;land;false;unknown;0
728;221;102;198;land;false;unknown;0
729;245;154;126;land;false;unknown;0
730;213;172;203;land;false;unknown;0
731;155;250;208;land;false;unknown;0
732;221;120;203;land;false;unknown;0
733;208;225;226;land;false;unknown;0
734;250;158;145;land;false;unknown;0
735;232;227;198;land;false;unknown;0
736;249;211;236;land;false;unknown;0
737;227;184;131;land;false;unknown;0
738;139;214;191;land;false;unknown;0
739;254;232;203;land;false;unknown;0
740;234;123;179;land;false;unknown;0
741;235;248;238;land;false;unknown;0
742;94;201;251;land;false;unknown;0
743;141;147;248;land;false;unknown;0
744;239;235;66;land;false;unknown;0
745;225;230;183;land;false;unknown;0
746;162;196;167;land;false;unknown;0
747;234;241;147;land;false;unknown;0
748;155;249;195;land;false;unknown;0
749;170;195;157;land;false;unknown;0
750;142;207;250;land;false;unknown;0
751;251;249;2;land;false;unknown;0
752;172;187;187;land;false;unknown;0
753;240;135;191;land;false;unknown;0
754;66;1;0;land;false;unknown;0
755;203;173;215;land;false;unknown;0
756;127;248;177;land;false;unknown;0
757;174;210;183;land;false;unknown;0
758;206;201;231;land;false;unknown;0
759;187;163;253;land;false;unknown;0
760;127;249;171;land;false;unknown;0
761;230;196;161;land;false;unknown;0
762;238;252;78;land;false;unknown;0
763;204;217;197;land;false;unknown;0
764;219;162;181;land;false;unknown;0
765;75;235;219;land;false;unknown;0
766;154;223;184;land;false;unknown;0
767;106;189;218;land;false;unknown;0
768;193;190;127;land;false;unknown;0
769;219;167;239;land;false;unknown;0
770;216;56;240;land;false;unknown;0
771;243;113;160;land;false;unknown;0
772;21;39;19;land;false;unknown;0
773;217;54;246;land;false;unknown;0
774;173;208;238;land;false;unknown;0
775;248;67;252;land;false;unknown;0
776;185;141;248;land;false;unknown;0
